DATE,HOUR,INVAGE,STREET2,STREET1,ALCOHOL,INJURY,.fitted
2009-09-26,5,27,STEELES AVE W,HIGHWAY 27  N,0,Minimal,2.2204460492503126e-16
2009-09-27,15,57,ARLINGTON AVE,ST CLAIR AVE W,0,Minimal,2.2204460492503126e-16
2009-09-27,15,22,ARLINGTON AVE,ST CLAIR AVE W,0,Major,2.2204460492503126e-16
2009-09-27,15,22,ARLINGTON AVE,ST CLAIR AVE W,0,Minimal,2.2204460492503126e-16
2009-09-27,15,27,ARLINGTON AVE,ST CLAIR AVE W,0,None,2.2204460492503126e-16
2009-09-29,11,47,WILSON AVE,JANE ST,0,None,2.2204460492503126e-16
2009-09-29,11,87,WILSON AVE,JANE ST,0,Fatal,2.2204460492503126e-16
2009-09-30,15,27,ELLESMERE RD,MARKHAM RD,0,None,2.2204460492503126e-16
2009-09-30,15,57,ELLESMERE RD,MARKHAM RD,0,Major,2.2204460492503126e-16
2009-10-01,10,82,BROWNS LINE Line,HORNER AVE,0,None,2.2204460492503126e-16
2009-10-01,10,72,BROWNS LINE Line,HORNER AVE,0,Major,2.2204460492503126e-16
2009-10-02,14,62,SHERBOURNE ST N,BLOOR ST E,0,None,2.2204460492503126e-16
2009-10-02,14,42,SHERBOURNE ST N,BLOOR ST E,0,Fatal,2.2204460492503126e-16
2009-10-02,16,42,KEELE ST,FINCH AVE W,0,None,2.2204460492503126e-16
2010-07-18,1,17,DAPHNE RD,GREENCEDAR CRCT,0,Major,2.2204460492503126e-16
2009-10-02,16,62,KEELE ST,FINCH AVE W,0,Major,2.2204460492503126e-16
2009-10-02,20,52,MARLEE AVE,EGLINTON AVE W,0,None,2.2204460492503126e-16
2009-10-02,20,92,MARLEE AVE,EGLINTON AVE W,0,Major,2.2204460492503126e-16
2009-10-03,10,47,STRAWBERRY HILLS DR,STEELES AVE E,0,None,2.2204460492503126e-16
2009-10-03,10,62,STRAWBERRY HILLS DR,STEELES AVE E,0,Major,2.2204460492503126e-16
2009-10-03,17,42,BIRCHMOUNT Rd,MCNICOLL Ave,0,None,2.2204460492503126e-16
2009-10-03,17,52,BIRCHMOUNT Rd,MCNICOLL Ave,0,Major,2.2204460492503126e-16
2009-10-03,17,37,BIRCHMOUNT Rd,MCNICOLL Ave,0,Minimal,2.2204460492503126e-16
2009-10-04,3,27,MOUNT PLEASANT Road,LAWRENCE Aven E,0,Major,2.2204460492503126e-16
2009-10-04,3,22,MOUNT PLEASANT Road,LAWRENCE Aven E,0,Minimal,2.2204460492503126e-16
2009-10-04,3,22,MOUNT PLEASANT Road,LAWRENCE Aven E,0,None,2.2204460492503126e-16
2010-07-16,16,27,DUNDAS ST W,JANE ST,0,None,2.2204460492503126e-16
2010-09-20,23,32,TAPSCOTT RD,PASSMORE AVE,1,Minor,0.9999999999999998
2010-11-14,19,47,DANFORTH Road,FALMOUTH Aven,0,Major,2.2204460492503126e-16
2010-10-11,20,32,SANDOWN AVE,KINGSTON RD,1,Major,0.9999999999999998
2011-03-09,7,32,BATHURST Stre,COLLEGE Stre,0,Major,2.2204460492503126e-16
2010-07-18,1,17,DAPHNE RD,GREENCEDAR CRCT,0,Major,2.2204460492503126e-16
2010-07-16,16,47,DUNDAS ST W,JANE ST,0,None,2.2204460492503126e-16
2010-07-17,2,27,BATHURST ST,HARBORD ST,0,None,2.2204460492503126e-16
2010-07-17,2,27,BATHURST ST,HARBORD ST,0,None,2.2204460492503126e-16
2010-07-17,2,22,BATHURST ST,HARBORD ST,0,Major,2.2204460492503126e-16
2010-07-17,2,52,BATHURST ST,HARBORD ST,0,Major,2.2204460492503126e-16
2010-07-18,1,17,DAPHNE RD,GREENCEDAR CRCT,0,Minor,2.2204460492503126e-16
2010-07-18,1,17,DAPHNE RD,GREENCEDAR CRCT,0,Major,2.2204460492503126e-16
2010-08-15,20,22,MIDLAND AVE,FINCH AVE E,0,None,2.2204460492503126e-16
2010-07-18,4,37,UNIVERSITY AVE,QUEEN ST W,0,None,2.2204460492503126e-16
2010-07-18,4,27,UNIVERSITY AVE,QUEEN ST W,0,Major,2.2204460492503126e-16
2010-07-23,17,27,GREENWOOD AVE,DANFORTH AVE,0,Major,2.2204460492503126e-16
2010-07-19,2,22,CARNFORTH RD,LAWRENCE AVE E,0,None,2.2204460492503126e-16
2010-07-19,2,27,CARNFORTH RD,LAWRENCE AVE E,0,Major,2.2204460492503126e-16
2010-07-20,21,52,FLEET LAKE SHORE BLVD RAMP ST,FLEET ST,0,None,2.2204460492503126e-16
2010-07-20,21,52,FLEET LAKE SHORE BLVD RAMP ST,FLEET ST,0,Major,2.2204460492503126e-16
2010-07-22,8,27,ROGERS RD,OAKWOOD AVE,0,None,2.2204460492503126e-16
2010-07-22,8,22,ROGERS RD,OAKWOOD AVE,0,Major,2.2204460492503126e-16
2011-01-21,5,57,NORTON AVE W,DUFFERIN ST,0,Fatal,2.2204460492503126e-16
2010-07-22,12,27,UNIVERSITY AVE,KING ST W,0,None,2.2204460492503126e-16
2010-07-22,12,17,UNIVERSITY AVE,KING ST W,0,Major,2.2204460492503126e-16
2010-07-23,17,37,GREENWOOD AVE,DANFORTH AVE,0,None,2.2204460492503126e-16
2010-07-24,2,52,BATHURST ST,COLLEGE ST,0,None,2.2204460492503126e-16
2010-07-24,2,62,BATHURST ST,COLLEGE ST,0,Major,2.2204460492503126e-16
2010-07-31,7,27,CHARLTON BLVD,GRANTBROOK ST,1,Fatal,0.9999999999999998
2010-07-24,3,27,WALLACE AVE,DUFFERIN ST,1,Major,0.9999999999999998
2010-07-24,13,27,JANE ST,WESTON RD,0,None,2.2204460492503126e-16
2010-07-24,13,12,JANE ST,WESTON RD,0,Major,2.2204460492503126e-16
2010-07-25,13,57,DIXON RD,MAPLEBRANCH PATH,0,None,2.2204460492503126e-16
2010-07-25,13,17,DIXON RD,MAPLEBRANCH PATH,0,Major,2.2204460492503126e-16
2010-07-26,19,32,DUNDAS ST E,YONGE ST,0,Major,2.2204460492503126e-16
2010-07-26,19,42,DUNDAS ST E,YONGE ST,0,None,2.2204460492503126e-16
2010-07-29,9,52,QUEEN ST W,UNIVERSITY AVE,0,None,2.2204460492503126e-16
2010-07-29,9,37,QUEEN ST W,UNIVERSITY AVE,0,Major,2.2204460492503126e-16
2010-07-29,11,77,YORK MILLS RD,YONGE ST,0,Minor,2.2204460492503126e-16
2010-07-29,11,47,YORK MILLS RD,YONGE ST,0,Minimal,2.2204460492503126e-16
2010-07-29,11,87,YORK MILLS RD,YONGE ST,0,Fatal,2.2204460492503126e-16
2010-07-29,14,27,PEARS AVE,AVENUE RD,0,None,2.2204460492503126e-16
2010-07-29,14,42,PEARS AVE,AVENUE RD,0,Major,2.2204460492503126e-16
2010-07-30,5,57,ARDMORE RD,BATHURST ST,0,Major,2.2204460492503126e-16
2010-07-30,5,27,ARDMORE RD,BATHURST ST,0,None,2.2204460492503126e-16
2010-07-30,20,17,CHURCH ST,THE ESPLANADE,0,Minor,2.2204460492503126e-16
2010-07-30,20,27,CHURCH ST,THE ESPLANADE,0,Major,2.2204460492503126e-16
2010-07-30,20,27,CHURCH ST,THE ESPLANADE,0,None,2.2204460492503126e-16
2010-07-31,7,62,CHARLTON BLVD,GRANTBROOK ST,1,Major,0.9999999999999998
2010-07-31,7,62,CHARLTON BLVD,GRANTBROOK ST,1,Minor,0.9999999999999998
2010-07-31,7,27,CHARLTON BLVD,GRANTBROOK ST,1,Minor,0.9999999999999998
2010-07-31,7,27,CHARLTON BLVD,GRANTBROOK ST,1,Major,0.9999999999999998
2010-08-02,8,57,MACPHERSON Ave,SPADINA Rd,0,Major,2.2204460492503126e-16
2010-08-02,8,32,MACPHERSON Ave,SPADINA Rd,0,Minimal,2.2204460492503126e-16
2010-08-02,8,32,MACPHERSON Ave,SPADINA Rd,0,None,2.2204460492503126e-16
2010-08-02,8,27,MACPHERSON Ave,SPADINA Rd,0,None,2.2204460492503126e-16
2010-08-06,8,57,BRIDLETOWNE CRCL,WARDEN AVE,0,None,2.2204460492503126e-16
2010-08-06,8,27,BRIDLETOWNE CRCL,WARDEN AVE,0,Major,2.2204460492503126e-16
2010-08-06,12,47,FARMSTEAD Rd,LESLIE St,0,None,2.2204460492503126e-16
2010-08-06,12,22,FARMSTEAD Rd,LESLIE St,0,Major,2.2204460492503126e-16
2010-08-06,15,47,GLENVIEW Ave,AVENUE Rd,0,Major,2.2204460492503126e-16
2010-08-06,19,47,SIMCOE ST,RICHMOND ST W,0,Major,2.2204460492503126e-16
2010-08-06,19,37,SIMCOE ST,RICHMOND ST W,0,Major,2.2204460492503126e-16
2010-08-07,18,22,CASTLE FRANK RD,BLOOR ST E,0,Major,2.2204460492503126e-16
2010-08-07,18,57,CASTLE FRANK RD,BLOOR ST E,0,None,2.2204460492503126e-16
2010-08-07,20,72,MOBERLY AVE,DANFORTH AVE,0,None,2.2204460492503126e-16
2010-08-07,20,22,MOBERLY AVE,DANFORTH AVE,0,Major,2.2204460492503126e-16
2010-08-12,11,72,GILDER Dr,EGLINTON Ave E,0,Minimal,2.2204460492503126e-16
2010-08-12,11,57,GILDER Dr,EGLINTON Ave E,0,Major,2.2204460492503126e-16
2010-08-12,11,7,GILDER Dr,EGLINTON Ave E,0,Major,2.2204460492503126e-16
2010-08-12,11,57,GILDER Dr,EGLINTON Ave E,0,None,2.2204460492503126e-16
2010-08-13,9,37,NELSON ST,DUNCAN ST,0,None,2.2204460492503126e-16
2010-08-13,9,47,NELSON ST,DUNCAN ST,0,Major,2.2204460492503126e-16
2010-08-15,18,27,BLOOR ST W,SPADINA AVE,0,Minimal,2.2204460492503126e-16
2010-08-15,18,47,BLOOR ST W,SPADINA AVE,0,Major,2.2204460492503126e-16
2010-08-15,20,37,MIDLAND AVE,FINCH AVE E,0,Major,2.2204460492503126e-16
2010-09-20,23,32,TAPSCOTT RD,PASSMORE AVE,1,Major,0.9999999999999998
2010-11-14,19,52,DANFORTH Road,FALMOUTH Aven,0,Major,2.2204460492503126e-16
2010-12-15,16,22,CONNELL Cour,HORNER Aven,0,None,2.2204460492503126e-16
2010-10-11,20,47,SANDOWN AVE,KINGSTON RD,1,None,0.9999999999999998
2010-09-22,14,32,ELLERSLIE AVE,YONGE ST,0,Major,2.2204460492503126e-16
2011-01-21,11,42,BAY ST,DUNDAS ST W,0,None,2.2204460492503126e-16
2011-03-09,11,52,ST JOHNS RD,JANE ST,0,None,2.2204460492503126e-16
2011-04-18,13,27,BAY ST,DUNDAS ST W,0,None,2.2204460492503126e-16
2011-04-18,13,27,BAY ST,DUNDAS ST W,0,Major,2.2204460492503126e-16
2011-04-20,5,52,HIGHWAY 401 C  E,MARKHAM RD,0,None,2.2204460492503126e-16
2011-04-20,5,37,HIGHWAY 401 C  E,MARKHAM RD,0,Major,2.2204460492503126e-16
2011-04-20,17,37,GILDER DR,MIDLAND AVE,0,None,2.2204460492503126e-16
2011-04-20,17,12,GILDER DR,MIDLAND AVE,0,Major,2.2204460492503126e-16
2011-04-22,15,22,WOODMOUNT AVE,DANFORTH AVE,0,Major,2.2204460492503126e-16
2011-04-22,15,67,WOODMOUNT AVE,DANFORTH AVE,0,None,2.2204460492503126e-16
2010-10-12,9,77,OLD KENNEDY RD,STEELES AVE E,0,None,2.2204460492503126e-16
2010-11-14,19,42,DANFORTH Road,FALMOUTH Aven,0,Minimal,2.2204460492503126e-16
2011-04-22,15,17,WOODMOUNT AVE,DANFORTH AVE,0,None,2.2204460492503126e-16
2011-04-25,15,52,BERGAMOT AVE,REXDALE BLVD,0,None,2.2204460492503126e-16
2011-04-25,15,42,BERGAMOT AVE,REXDALE BLVD,0,None,2.2204460492503126e-16
2011-04-25,15,47,BERGAMOT AVE,REXDALE BLVD,0,Minor,2.2204460492503126e-16
2011-04-25,15,52,BERGAMOT AVE,REXDALE BLVD,0,None,2.2204460492503126e-16
2011-04-25,15,22,BERGAMOT AVE,REXDALE BLVD,0,Major,2.2204460492503126e-16
2011-04-26,2,27,ALLEN Aven,QUEENS Aven,0,Major,2.2204460492503126e-16
2011-04-27,10,72,CURLEW DR,LAWRENCE AVE E,0,Major,2.2204460492503126e-16
2011-04-27,10,22,CURLEW DR,LAWRENCE AVE E,0,None,2.2204460492503126e-16
2011-04-27,22,27,KEELE ST,ST CLAIR AVE W,1,Major,2.2204460492503126e-16
2011-05-06,14,72,WILSON AVE,YONGE ST,0,Major,2.2204460492503126e-16
2011-04-27,22,22,KEELE ST,ST CLAIR AVE W,1,Minimal,2.2204460492503126e-16
2011-04-30,18,27,CHERRY ST,F G GARDINER XY Expr E,0,Fatal,2.2204460492503126e-16
2011-04-30,18,27,CHERRY ST,F G GARDINER XY Expr E,0,None,2.2204460492503126e-16
2011-05-06,5,62,WESTON Road,ROGERS Road,0,None,2.2204460492503126e-16
2011-05-06,5,32,WESTON Road,ROGERS Road,0,Major,2.2204460492503126e-16
2011-05-06,14,42,WILSON AVE,YONGE ST,0,None,2.2204460492503126e-16
2011-05-06,14,72,MCGLASHAN RD,YONGE ST,0,Major,2.2204460492503126e-16
2011-05-06,14,62,MCGLASHAN RD,YONGE ST,0,Minor,2.2204460492503126e-16
2011-05-06,14,52,MCGLASHAN RD,YONGE ST,0,None,2.2204460492503126e-16
2011-05-07,9,77,INGRAM DR,KEELE ST,0,Major,2.2204460492503126e-16
2011-05-07,14,17,DUFFERIN Stre,DAVENPORT Road,0,Major,2.2204460492503126e-16
2011-05-07,14,27,DUFFERIN Stre,DAVENPORT Road,0,Minor,2.2204460492503126e-16
2011-05-07,14,52,DUFFERIN Stre,DAVENPORT Road,0,None,2.2204460492503126e-16
2011-05-07,18,27,MARLEE Ave,EGLINTON Ave W,0,None,2.2204460492503126e-16
2011-05-07,18,17,MARLEE Ave,EGLINTON Ave W,0,Major,2.2204460492503126e-16
2011-05-07,21,72,THOME Cres,MOUNT ROYAL Aven,0,None,2.2204460492503126e-16
2011-05-07,21,87,THOME Cres,MOUNT ROYAL Aven,0,Major,2.2204460492503126e-16
2011-05-09,8,42,RIMROCK Road,WILLIAM R ALLEN Road,0,Major,2.2204460492503126e-16
2011-05-09,8,87,RIMROCK Road,WILLIAM R ALLEN Road,0,None,2.2204460492503126e-16
2011-05-09,8,52,RIMROCK Road,WILLIAM R ALLEN Road,0,None,2.2204460492503126e-16
2011-05-14,13,27,GLADSTONE AVE,QUEEN ST W,0,Major,2.2204460492503126e-16
2011-05-14,13,67,GLADSTONE AVE,QUEEN ST W,0,None,2.2204460492503126e-16
2011-05-14,17,17,ISLINGTON AVE,DIXON RD,0,Major,2.2204460492503126e-16
2011-05-14,17,17,ISLINGTON AVE,DIXON RD,0,Major,2.2204460492503126e-16
2011-05-14,17,32,ISLINGTON AVE,DIXON RD,0,None,2.2204460492503126e-16
2011-05-15,10,72,COSBURN Aven,PAPE Aven,0,None,2.2204460492503126e-16
2011-05-15,10,82,COSBURN Aven,PAPE Aven,0,Major,2.2204460492503126e-16
2011-05-16,1,22,DOWLING Ave,F G GARDINER Expr E,0,Minor,2.2204460492503126e-16
2011-05-16,1,32,DOWLING Ave,F G GARDINER Expr E,0,Major,2.2204460492503126e-16
2011-05-18,9,47,BRIDLETOWNE CRCL,WARDEN AVE,0,Major,2.2204460492503126e-16
2011-05-18,9,42,BRIDLETOWNE CRCL,WARDEN AVE,0,Minor,2.2204460492503126e-16
2011-05-18,12,42,COSBURN Aven,PAPE Aven,0,None,2.2204460492503126e-16
2011-05-18,12,92,COSBURN Aven,PAPE Aven,0,Major,2.2204460492503126e-16
2011-05-20,16,27,HOMEVIEW AVE,JANE ST,0,None,2.2204460492503126e-16
2011-05-20,16,52,HOMEVIEW AVE,JANE ST,0,Major,2.2204460492503126e-16
2011-05-20,17,37,BRIDLEY Driv,MCCOWAN Road,0,None,2.2204460492503126e-16
2011-05-20,17,22,BRIDLEY Driv,MCCOWAN Road,0,Minor,2.2204460492503126e-16
2011-05-20,17,17,BRIDLEY Driv,MCCOWAN Road,0,Major,2.2204460492503126e-16
2011-05-20,17,17,BRIDLEY Driv,MCCOWAN Road,0,Minimal,2.2204460492503126e-16
2011-05-20,17,17,BRIDLEY Driv,MCCOWAN Road,0,Minor,2.2204460492503126e-16
2011-05-20,18,17,FOUNDRY  AVE,DAVENPORT RD,0,None,2.2204460492503126e-16
2011-05-20,18,7,FOUNDRY  AVE,DAVENPORT RD,0,Major,2.2204460492503126e-16
2011-05-21,11,47,SANDHURST CRCL,FINCH AVE E,0,Major,2.2204460492503126e-16
2011-05-21,11,32,PHARMACY  AVE,FINCH  AVE E,0,Major,2.2204460492503126e-16
2011-05-21,11,42,PHARMACY  AVE,FINCH  AVE E,0,None,2.2204460492503126e-16
2011-05-22,14,57,DORIS AVE,FINCH AVE E,0,Major,2.2204460492503126e-16
2010-09-22,14,67,ELLERSLIE AVE,YONGE ST,0,None,2.2204460492503126e-16
2011-03-09,11,7,ST JOHNS RD,JANE ST,0,Major,2.2204460492503126e-16
2011-01-21,11,22,BAY ST,DUNDAS ST W,0,Major,2.2204460492503126e-16
2010-11-14,19,87,DANFORTH Road,FALMOUTH Aven,0,Minimal,2.2204460492503126e-16
2010-10-12,9,77,OLD KENNEDY RD,STEELES AVE E,0,Minor,2.2204460492503126e-16
2010-09-23,9,27,BERTRAND Aven,KENNEDY Road,0,None,2.2204460492503126e-16
2010-06-27,17,32,GARDINER QUEENSWAY W RAMP,THE QUEENSWAY,0,None,2.2204460492503126e-16
2011-03-12,19,22,GOULD ST,CHURCH ST,0,None,2.2204460492503126e-16
2010-11-15,23,22,HIGHWAY 400  N,STEELES Aven W,0,Major,2.2204460492503126e-16
2010-09-23,9,52,BERTRAND Aven,KENNEDY Road,0,Major,2.2204460492503126e-16
2011-03-12,19,77,GOULD ST,CHURCH ST,0,Major,2.2204460492503126e-16
2010-08-17,14,42,OLD FINCH AVE,MORNINGSIDE AVE,0,Major,2.2204460492503126e-16
2010-10-12,9,77,OLD KENNEDY RD,STEELES AVE E,0,Major,2.2204460492503126e-16
2010-11-15,23,22,HIGHWAY 400  N,STEELES Aven W,0,Minor,2.2204460492503126e-16
2011-01-22,15,62,DUPONT ST,BATHURST ST,0,None,2.2204460492503126e-16
2011-01-22,15,42,DUPONT ST,BATHURST ST,0,Major,2.2204460492503126e-16
2011-01-25,8,67,ST ANDREWS RD,MCCOWAN RD,0,Minimal,2.2204460492503126e-16
2011-01-25,8,47,ST ANDREWS RD,MCCOWAN RD,0,Major,2.2204460492503126e-16
2011-01-25,20,72,FOREST RIDGE DR,BATHURST ST,0,None,2.2204460492503126e-16
2011-01-25,20,77,FOREST RIDGE DR,BATHURST ST,0,Fatal,2.2204460492503126e-16
2011-01-26,17,47,TEMPERANCE ST W,BAY ST,0,None,2.2204460492503126e-16
2011-01-26,17,57,TEMPERANCE ST W,BAY ST,0,Major,2.2204460492503126e-16
2011-01-27,10,27,VANSCO RD,NORTH QUEEN ST,0,Major,2.2204460492503126e-16
2011-02-10,8,17,NEILSON DR,DUNDAS ST W,0,None,2.2204460492503126e-16
2011-01-27,10,57,VANSCO RD,NORTH QUEEN ST,0,None,2.2204460492503126e-16
2011-01-29,0,37,CONCORD AVE,BLOOR ST W,0,None,2.2204460492503126e-16
2011-01-29,0,62,CONCORD AVE,BLOOR ST W,0,Fatal,2.2204460492503126e-16
2011-01-31,7,47,CATHEDRAL BLUFFS DR,KINGSTON RD,0,None,2.2204460492503126e-16
2011-01-31,7,22,CATHEDRAL BLUFFS DR,KINGSTON RD,0,Major,2.2204460492503126e-16
2011-02-01,8,42,JOHN GARLAND BLVD,MARTIN GROVE RD,0,None,2.2204460492503126e-16
2011-02-01,8,12,JOHN GARLAND BLVD,MARTIN GROVE RD,0,Major,2.2204460492503126e-16
2011-02-08,8,37,GORDON ST,DUFFERIN ST,0,None,2.2204460492503126e-16
2011-02-08,8,12,GORDON ST,DUFFERIN ST,0,Major,2.2204460492503126e-16
2011-02-10,8,47,NEILSON DR,DUNDAS ST W,0,None,2.2204460492503126e-16
2011-02-10,8,57,NEILSON DR,DUNDAS ST W,0,Fatal,2.2204460492503126e-16
2011-02-11,18,62,SHERBOURNE ST,DUNDAS ST E,0,None,2.2204460492503126e-16
2011-02-11,18,42,SHERBOURNE ST,DUNDAS ST E,0,Major,2.2204460492503126e-16
2011-02-12,1,27,CLAREMONT ST,QUEEN ST W,0,None,2.2204460492503126e-16
2011-02-12,1,27,CLAREMONT ST,QUEEN ST W,0,Major,2.2204460492503126e-16
2011-02-14,11,37,EGLINTON Aven W,JANE Stre,0,Major,2.2204460492503126e-16
2011-02-14,11,72,EGLINTON Aven W,JANE Stre,0,Major,2.2204460492503126e-16
2011-02-14,11,77,EGLINTON Aven W,JANE Stre,0,Major,2.2204460492503126e-16
2011-02-16,12,57,IDAGROVE Gate,SHEPPARD Aven E,0,None,2.2204460492503126e-16
2011-02-16,12,27,IDAGROVE Gate,SHEPPARD Aven E,0,Minimal,2.2204460492503126e-16
2011-02-16,12,62,IDAGROVE Gate,SHEPPARD Aven E,0,Major,2.2204460492503126e-16
2011-02-18,12,52,MOULD Aven,ST CLAIR Aven W,0,Major,2.2204460492503126e-16
2011-02-18,12,52,MOULD Aven,ST CLAIR Aven W,0,Minor,2.2204460492503126e-16
2011-02-18,14,52,CARLAW AVE,QUEEN ST E,0,None,2.2204460492503126e-16
2011-02-18,14,2,CARLAW AVE,QUEEN ST E,0,Major,2.2204460492503126e-16
2011-02-18,14,37,CARLAW AVE,QUEEN ST E,0,Minor,2.2204460492503126e-16
2011-02-19,3,27,HALLAM ST,DUFFERIN ST,1,Major,0.9999999999999998
2011-02-19,3,27,HALLAM ST,DUFFERIN ST,1,None,0.9999999999999998
2011-02-20,9,32,WASHBURN WAY,TAPSCOTT RD,0,None,2.2204460492503126e-16
2011-02-20,9,47,WASHBURN WAY,TAPSCOTT RD,0,Major,2.2204460492503126e-16
2011-02-24,11,72,BRINLOOR BLVD,KINGSTON RD,0,Major,2.2204460492503126e-16
2011-02-21,20,27,MAPLE BUSH AVE,WESTON RD,0,Minimal,2.2204460492503126e-16
2011-02-21,20,27,MAPLE BUSH AVE,WESTON RD,0,Major,2.2204460492503126e-16
2011-02-23,12,67,THE DONWAY  E,DON MILLS RD,0,None,2.2204460492503126e-16
2011-02-23,12,82,THE DONWAY  E,DON MILLS RD,0,Major,2.2204460492503126e-16
2011-02-23,18,47,RESURRECTION RD,BLOOR ST W,0,None,2.2204460492503126e-16
2011-02-23,18,67,RESURRECTION RD,BLOOR ST W,0,Major,2.2204460492503126e-16
2011-02-24,11,62,BRINLOOR BLVD,KINGSTON RD,0,None,2.2204460492503126e-16
2011-02-24,11,37,BRINLOOR BLVD,KINGSTON RD,0,None,2.2204460492503126e-16
2011-02-24,22,42,USHER AVE,ROYAL YORK RD,1,Major,0.9999999999999998
2011-02-24,22,22,USHER AVE,ROYAL YORK RD,1,Major,0.9999999999999998
2011-03-02,5,32,PARKWAY FOREST Driv,FOREST MANOR Road,0,Major,2.2204460492503126e-16
2011-03-04,21,37,NIAGARA Stre,QUEEN Stre W,0,None,2.2204460492503126e-16
2011-03-04,21,27,NIAGARA Stre,QUEEN Stre W,0,Major,2.2204460492503126e-16
2011-03-05,22,47,SCARLETT Road,EGLINTON Aven W,0,None,2.2204460492503126e-16
2011-03-05,22,22,SCARLETT Road,EGLINTON Aven W,0,Major,2.2204460492503126e-16
2011-03-09,7,27,BATHURST Stre,COLLEGE Stre,0,None,2.2204460492503126e-16
2011-03-13,13,17,BARRYMORE RD,LAWRENCE AVE E,0,None,0.9999999999999998
2010-11-16,18,37,HOWARD PARK AVE,PARKSIDE DR,0,None,2.2204460492503126e-16
2010-06-27,17,67,GARDINER QUEENSWAY W RAMP,THE QUEENSWAY,0,Minimal,2.2204460492503126e-16
2010-12-18,22,37,MELDAZY DR,MCCOWAN RD,0,Minor,2.2204460492503126e-16
2011-03-13,13,47,BARRYMORE RD,LAWRENCE AVE E,0,Major,0.9999999999999998
2010-11-16,18,27,HOWARD PARK AVE,PARKSIDE DR,0,Major,2.2204460492503126e-16
2010-10-13,22,37,WALLACE Aven,LANSDOWNE Aven,0,None,2.2204460492503126e-16
2010-12-18,22,57,MELDAZY DR,MCCOWAN RD,0,Fatal,2.2204460492503126e-16
2011-03-14,13,37,CHARLES ST E,CHURCH ST,0,None,2.2204460492503126e-16
2011-03-14,13,42,CHARLES ST E,CHURCH ST,0,Major,2.2204460492503126e-16
2011-03-15,8,47,PRINCESS Stre,KING Stre E,0,Major,2.2204460492503126e-16
2011-03-15,8,47,PRINCESS Stre,KING Stre E,0,None,2.2204460492503126e-16
2011-03-15,8,47,PRINCESS Stre,KING Stre E,0,None,2.2204460492503126e-16
2011-03-15,18,82,MOORE Aven,MOUNT PLEASANT Road,0,None,2.2204460492503126e-16
2011-03-15,18,77,MOORE Aven,MOUNT PLEASANT Road,0,None,2.2204460492503126e-16
2011-03-15,18,42,MOORE Aven,MOUNT PLEASANT Road,0,Major,2.2204460492503126e-16
2010-06-27,17,47,GARDINER QUEENSWAY W RAMP,THE QUEENSWAY,0,Minimal,2.2204460492503126e-16
2011-03-18,1,47,QUEEN Stre W,UNIVERSITY Aven,0,Major,2.2204460492503126e-16
2011-03-18,1,42,QUEEN Stre W,UNIVERSITY Aven,0,None,2.2204460492503126e-16
2011-03-19,16,52,HARRIET st,LESLIE st,0,None,2.2204460492503126e-16
2011-03-19,16,57,HARRIET st,LESLIE st,0,Minor,2.2204460492503126e-16
2011-03-19,16,22,HARRIET st,LESLIE st,0,Major,2.2204460492503126e-16
2011-03-20,19,42,NELSON Stre,BELLAMY Road N,0,Major,2.2204460492503126e-16
2011-03-20,19,32,NELSON Stre,BELLAMY Road N,0,Major,2.2204460492503126e-16
2011-03-20,21,47,BRAEMAR Aven,EGLINTON Aven W,0,None,2.2204460492503126e-16
2011-03-20,21,32,BRAEMAR Aven,EGLINTON Aven W,0,None,2.2204460492503126e-16
2011-03-20,21,27,BRAEMAR Aven,EGLINTON Aven W,0,None,2.2204460492503126e-16
2011-03-20,21,72,BRAEMAR Aven,EGLINTON Aven W,0,Major,2.2204460492503126e-16
2011-03-20,22,17,DUNELM ST,MARKHAM RD,0,None,2.2204460492503126e-16
2011-03-20,22,17,DUNELM ST,MARKHAM RD,0,None,2.2204460492503126e-16
2011-03-20,22,87,DUNELM ST,MARKHAM RD,0,Major,2.2204460492503126e-16
2011-03-24,12,62,CHERRY Stre,LAKE SHORE Boul E,0,Minor,2.2204460492503126e-16
2011-03-24,12,22,CHERRY Stre,LAKE SHORE Boul E,0,Major,2.2204460492503126e-16
2011-03-24,15,42,BELLEVUE Cres,WESTON RD,0,Major,2.2204460492503126e-16
2011-03-24,15,32,BELLEVUE Cres,WESTON RD,0,Major,2.2204460492503126e-16
2011-03-24,22,32,MURISON BLVD,SHEPPARD AVE E,0,None,2.2204460492503126e-16
2011-03-24,22,22,MURISON BLVD,SHEPPARD AVE E,0,Fatal,2.2204460492503126e-16
2011-03-26,7,62,RENFORTH DR,EGLINTON AVE W,0,Major,2.2204460492503126e-16
2011-03-28,11,72,ATOMIC AVE,NORTH QUEEN ST,0,Fatal,2.2204460492503126e-16
2011-03-28,11,52,ATOMIC AVE,NORTH QUEEN ST,0,Minor,2.2204460492503126e-16
2011-03-28,11,27,ATOMIC AVE,NORTH QUEEN ST,0,None,2.2204460492503126e-16
2011-03-29,9,77,DUNDAS ST W,HURON ST,0,Major,2.2204460492503126e-16
2011-03-29,9,52,DUNDAS ST W,HURON ST,0,None,2.2204460492503126e-16
2011-03-30,6,62,DOVERCOURT RD,COLLEGE ST,0,None,2.2204460492503126e-16
2011-03-30,6,47,DOVERCOURT RD,COLLEGE ST,0,Major,2.2204460492503126e-16
